category,year,month,mean_value,mean_cpi_yoy,series_count,year_month,mean_value_lag1,mean_value_lag12,mean_cpi_yoy_lag1,mean_cpi_yoy_roll3,mean_cpi_yoy_roll6,avg_mfn_rate,median_mfn_rate,codes_with_tariffs,avg_mfn_rate_missing,avg_mfn_rate_lag1,mean_value_missing,mean_cpi_yoy_missing,mean_value_is_missing,series_count_is_missing,mean_value_lag1_is_missing,mean_cpi_yoy_lag1_is_missing,mean_cpi_yoy_roll3_is_missing,mean_cpi_yoy_roll6_is_missing,avg_mfn_rate_is_missing,median_mfn_rate_is_missing,codes_with_tariffs_is_missing,avg_mfn_rate_lag1_is_missing
Medical,2024,7,412.3047441860465,3.235116279069767,43,2024-07-01,414.5342439024391,397.1317209302326,3.639268292682927,3.580221213840045,3.314567971261108,0.0,0.0,257.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Medical,2024,8,386.51508108108106,2.712972972972973,37,2024-08-01,412.3047441860465,399.0564186046511,3.235116279069767,3.5213840045377194,3.371971072036301,0.0,0.0,257.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Medical,2024,9,413.7553488372093,3.2060465116279078,43,2024-09-01,386.51508108108106,400.29413953488375,2.712972972972973,3.195785848241889,3.336148738074433,0.0,0.0,257.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Medical,2024,10,420.9266428571429,2.8580952380952382,42,2024-10-01,413.7553488372093,401.7270465116279,3.2060465116279078,3.051378587890216,3.3157999008651307,0.0,0.0,257.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Medical,2024,11,415.69255813953487,2.8000000000000003,43,2024-11-01,420.9266428571429,402.8590930232558,2.8580952380952382,2.925704907565373,3.2235444560515467,0.0,0.0,257.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Medical,2024,12,416.928756097561,3.148048780487805,41,2024-12-01,415.69255813953487,404.2529302325581,2.8000000000000003,2.954713916574382,3.075249882408136,0.0,0.0,257.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Medical,2025,1,407.8809857142857,2.695813953488372,70,2025-01-01,416.928756097561,396.9746714285714,3.148048780487805,2.935381339527681,2.993379963708948,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,2,404.2629393939394,2.723953488372093,66,2025-02-01,407.8809857142857,398.3315,2.695813953488372,2.8812875779920595,2.9034962427787163,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,3,404.03645454545455,2.4669767441860464,66,2025-03-01,404.2629393939394,399.0163571428572,2.723953488372093,2.855938740782757,2.9053263286785693,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,4,428.42388095238096,2.2833333333333337,42,2025-04-01,404.03645454545455,410.9634651162791,2.4669767441860464,2.6289147286821706,2.782148034104926,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,5,423.9953255813953,2.279302325581396,43,2025-05-01,428.42388095238096,413.1504418604652,2.2833333333333337,2.491421188630491,2.6863543833112757,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,6,426.3498048780488,2.4436585365853656,41,2025-06-01,423.9953255813953,414.5342439024391,2.279302325581396,2.343204134366925,2.599571437574841,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,7,435.9829024390244,3.109512195121951,41,2025-07-01,426.3498048780488,412.3047441860465,2.4436585365853656,2.3354313985000315,2.482173063591101,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,8,436.8397948717949,2.9682051282051285,39,2025-08-01,435.9829024390244,386.51508108108106,3.109512195121951,2.610824352429571,2.551122770530031,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,9,436.9043658536585,3.118048780487805,41,2025-09-01,436.8397948717949,413.7553488372093,2.9682051282051285,2.8404586199708146,2.5918313771688704,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Medical,2025,11,439.2524871794872,2.937179487179487,39,2025-11-01,270.43318417510574,415.69255813953487,2.2528612490201203,3.0431269543464667,2.783745393196329,0.0,0.0,1417.5,1,0.0,0,0,0,0,1,1,0,0,1,1,1,0
Medical,2025,12,441.3483076923077,3.752307692307693,39,2025-12-01,439.2524871794872,416.928756097561,2.937179487179487,3.027614133833646,2.9153208255159475,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2023,1,248.40970068027207,3.366470588235294,147,2023-01-01,244.16797701149423,243.2,2.2528612490201203,2.3010632183908046,2.444925650557621,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,1
Transportation,2023,2,253.06627586206895,-0.3637647058823527,145,2023-02-01,248.40970068027207,245.62607382550337,3.366470588235294,3.366470588235294,3.366470588235294,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,3,249.44392465753427,-2.276904761904762,146,2023-03-01,253.06627586206895,256.8109324324324,-0.3637647058823527,1.5013529411764706,1.5013529411764706,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,4,252.61414942528737,-2.8114117647058823,87,2023-04-01,249.44392465753427,261.7333176470588,-2.276904761904762,0.2419337068160597,0.2419337068160597,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,5,251.7242298850575,-5.458235294117647,87,2023-05-01,252.61414942528737,271.4990352941177,-2.8114117647058823,-1.817360410830999,-0.5214026610644258,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,6,252.24363218390803,-4.822470588235294,87,2023-06-01,251.7242298850575,279.9269540229885,-5.458235294117647,-3.5155172735760973,-1.50876918767507,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,7,252.4413908045977,-2.072,87,2023-07-01,252.24363218390803,271.0391379310345,-4.822470588235294,-4.364039215686275,-2.0610527544351074,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,8,258.8082068965517,1.599080459770115,87,2023-08-01,252.4413908045977,261.7927294117647,-2.072,-4.11756862745098,-2.9674645191409894,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,9,260.0280919540229,0.9904597701149424,87,2023-09-01,258.8082068965517,254.20920689655173,1.599080459770115,-1.7651300428217265,-2.640323658198912,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,10,259.57150588235294,0.128,85,2023-10-01,260.0280919540229,257.9527586206896,0.9904597701149424,0.1725134099616857,-2.0957629028622944,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,11,253.67797647058825,1.2167058823529413,85,2023-11-01,259.57150588235294,255.06150574712643,0.128,0.9058467432950192,-1.6058609420779806,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2023,12,249.22375294117649,-2.7288235294117644,85,2023-12-01,253.67797647058825,244.16797701149423,1.2167058823529413,0.7783885508226279,-0.4933707459995493,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
Transportation,2024,1,248.5253537414966,-1.307471264367816,147,2024-01-01,249.22375294117649,248.40970068027207,-2.7288235294117644,-0.4613725490196077,-0.144429569528961,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,2,251.99210416666665,-0.6005882352941176,144,2024-02-01,248.5253537414966,253.06627586206895,-1.307471264367816,-0.9398629704755465,-0.0170081135902637,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,3,252.9333655172414,0.0741860465116279,145,2024-03-01,251.99210416666665,249.44392465753427,-0.6005882352941176,-1.545627676357899,-0.3836195627676358,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,4,261.5860352941176,0.9352941176470588,85,2024-04-01,252.9333655172414,252.61414942528737,0.0741860465116279,-0.6112911510501019,-0.536331850034855,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,5,257.1032183908046,0.6962068965517242,87,2024-05-01,261.5860352941176,251.7242298850575,0.9352941176470588,0.1362973096215231,-0.4017828304270117,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,6,256.7285529411765,-0.721529411764706,85,2024-06-01,257.1032183908046,252.24363218390803,0.6962068965517242,0.5685623535701371,-0.4885326613938812,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,7,253.34941379310345,-1.730459770114943,87,2024-07-01,256.7285529411765,252.4413908045977,-0.721529411764706,0.3033238674780257,-0.1539836417860381,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,8,252.73035714285712,-2.975833333333333,84,2024-08-01,253.34941379310345,258.8082068965517,-1.730459770114943,-0.5852607617759747,-0.2244817260772259,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,9,249.01919540229883,-2.818735632183908,87,2024-09-01,252.73035714285712,260.0280919540229,-2.975833333333333,-1.8092741717376608,-0.6203559090837618,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,10,251.5477882352941,-1.5525882352941176,85,2024-10-01,249.01919540229883,259.57150588235294,-2.818735632183908,-2.5083429118773943,-1.1025095221996846,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,11,249.8860823529412,-0.3859999999999999,85,2024-11-01,251.5477882352941,253.67797647058825,-1.5525882352941176,-2.449052400270453,-1.5171565810232142,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2024,12,250.18764705882356,-2.129882352941177,85,2024-12-01,249.8860823529412,249.22375294117649,-0.3859999999999999,-1.5857746224926752,-1.697524397115168,0.0,0.0,1936.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Transportation,2025,1,251.8791103448276,0.3750588235294117,145,2025-01-01,250.18764705882356,248.5253537414966,-2.129882352941177,-1.3561568627450982,-1.9322498873112464,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,2,253.1064822695036,-1.2223529411764706,141,2025-02-01,251.8791103448276,251.99210416666665,0.3750588235294117,-0.7136078431372549,-1.5813301217038538,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,3,251.66274468085103,-3.0749411764705883,141,2025-03-01,253.1064822695036,252.9333655172414,-1.2223529411764706,-0.9923921568627452,-1.2890833896777103,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,4,248.3552093023256,-2.4338372093023257,86,2025-04-01,251.66274468085103,261.5860352941176,-3.0749411764705883,-1.3074117647058825,-1.33178431372549,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,5,250.03297701149424,-1.444712643678161,87,2025-05-01,248.3552093023256,257.1032183908046,-2.4338372093023257,-2.2437104423164613,-1.4786591427268585,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,6,250.2406896551724,-1.0039080459770116,87,2025-06-01,250.03297701149424,256.7285529411765,-1.444712643678161,-2.317830343150358,-1.655111250006552,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,7,250.47858620689652,-0.1444827586206896,87,2025-07-01,250.2406896551724,253.34941379310345,-1.0039080459770116,-1.6274859663191663,-1.4674488655125242,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,8,249.4665465116279,0.896860465116279,86,2025-08-01,250.47858620689652,252.73035714285712,-0.1444827586206896,-0.8643678160919542,-1.5540391292042075,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,9,253.13852873563215,1.5224137931034485,87,2025-09-01,249.4665465116279,249.01919540229883,0.896860465116279,-0.0838434464938075,-1.200836894822083,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,10,236.2220625,1.1075,87,2025-10-01,253.13852873563215,251.5477882352941,1.5224137931034485,0.758263833199679,-0.4346110665597435,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,11,233.72244047619049,1.7308333333333334,84,2025-11-01,236.2220625,249.8860823529412,1.1075,1.1755914194065755,0.1556118016573108,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
Transportation,2025,12,245.59130232558135,-1.521279069767442,86,2025-12-01,233.72244047619049,250.18764705882356,1.7308333333333334,1.453582375478927,0.6848694644925599,0.0,0.0,1417.5,1,0.0,0,0,0,0,0,0,0,0,1,1,1,0
